Freq.	V(vout)/V(vin)
3.71186389217330e+03	(-1.35924274706860e+01dB,5.20955851948563e+00°)
3.71443765205894e+03	(-1.35923778685127e+01dB,5.20596862137292e+00°)
3.71701319655742e+03	(-1.35923283344896e+01dB,5.20238116978071e+00°)
3.71959052690616e+03	(-1.35922788685239e+01dB,5.19879616309793e+00°)
3.72216964434345e+03	(-1.35922294705229e+01dB,5.19521359971442e+00°)
3.72475055010843e+03	(-1.35921801403938e+01dB,5.19163347802099e+00°)
3.72733324544112e+03	(-1.35921308780443e+01dB,5.18805579640938e+00°)
3.72991773158237e+03	(-1.35920816833819e+01dB,5.18448055327228e+00°)
3.73250400977391e+03	(-1.35920325563145e+01dB,5.18090774700332e+00°)
3.73509208125832e+03	(-1.35919834967499e+01dB,5.17733737599707e+00°)
3.73768194727905e+03	(-1.35919345045961e+01dB,5.17376943864906e+00°)
3.74027360908040e+03	(-1.35918855797613e+01dB,5.17020393335575e+00°)
3.74286706790756e+03	(-1.35918367221537e+01dB,5.16664085851453e+00°)
3.74546232500655e+03	(-1.35917879316817e+01dB,5.16308021252375e+00°)
3.74805938162428e+03	(-1.35917392082538e+01dB,5.15952199378270e+00°)
3.75065823900851e+03	(-1.35916905517786e+01dB,5.15596620069162e+00°)
3.75325889840786e+03	(-1.35916419621649e+01dB,5.15241283165165e+00°)
3.75586136107184e+03	(-1.35915934393215e+01dB,5.14886188506493e+00°)
3.75846562825080e+03	(-1.35915449831574e+01dB,5.14531335933449e+00°)
3.76107170119597e+03	(-1.35914965935818e+01dB,5.14176725286432e+00°)
3.76367958115944e+03	(-1.35914482705038e+01dB,5.13822356405936e+00°)
3.76628926939419e+03	(-1.35914000138329e+01dB,5.13468229132548e+00°)
3.76890076715404e+03	(-1.35913518234784e+01dB,5.13114343306948e+00°)
3.77151407569370e+03	(-1.35913036993501e+01dB,5.12760698769912e+00°)
3.77412919626873e+03	(-1.35912556413576e+01dB,5.12407295362307e+00°)
3.77674613013558e+03	(-1.35912076494108e+01dB,5.12054132925096e+00°)
3.77936487855157e+03	(-1.35911597234195e+01dB,5.11701211299336e+00°)
3.78198544277487e+03	(-1.35911118632941e+01dB,5.11348530326176e+00°)
3.78460782406456e+03	(-1.35910640689445e+01dB,5.10996089846861e+00°)
3.78723202368055e+03	(-1.35910163402811e+01dB,5.10643889702726e+00°)
3.78985804288365e+03	(-1.35909686772145e+01dB,5.10291929735205e+00°)
3.79248588293555e+03	(-1.35909210796551e+01dB,5.09940209785820e+00°)
3.79511554509879e+03	(-1.35908735475136e+01dB,5.09588729696191e+00°)
3.79774703063681e+03	(-1.35908260807009e+01dB,5.09237489308029e+00°)
3.80038034081390e+03	(-1.35907786791278e+01dB,5.08886488463140e+00°)
3.80301547689526e+03	(-1.35907313427054e+01dB,5.08535727003422e+00°)
3.80565244014694e+03	(-1.35906840713449e+01dB,5.08185204770868e+00°)
3.80829123183588e+03	(-1.35906368649576e+01dB,5.07834921607563e+00°)
3.81093185322989e+03	(-1.35905897234548e+01dB,5.07484877355687e+00°)
3.81357430559767e+03	(-1.35905426467480e+01dB,5.07135071857512e+00°)
3.81621859020879e+03	(-1.35904956347490e+01dB,5.06785504955405e+00°)
3.81886470833371e+03	(-1.35904486873695e+01dB,5.06436176491823e+00°)
3.82151266124376e+03	(-1.35904018045213e+01dB,5.06087086309320e+00°)
3.82416245021116e+03	(-1.35903549861164e+01dB,5.05738234250541e+00°)
3.82681407650901e+03	(-1.35903082320670e+01dB,5.05389620158226e+00°)
3.82946754141129e+03	(-1.35902615422852e+01dB,5.05041243875206e+00°)
3.83212284619286e+03	(-1.35902149166835e+01dB,5.04693105244406e+00°)
3.83477999212948e+03	(-1.35901683551743e+01dB,5.04345204108845e+00°)
3.83743898049778e+03	(-1.35901218576701e+01dB,5.03997540311635e+00°)
3.84009981257528e+03	(-1.35900754240837e+01dB,5.03650113695978e+00°)
3.84276248964037e+03	(-1.35900290543279e+01dB,5.03302924105174e+00°)
3.84542701297237e+03	(-1.35899827483157e+01dB,5.02955971382613e+00°)
3.84809338385143e+03	(-1.35899365059600e+01dB,5.02609255371777e+00°)
3.85076160355863e+03	(-1.35898903271740e+01dB,5.02262775916243e+00°)
3.85343167337593e+03	(-1.35898442118711e+01dB,5.01916532859680e+00°)
3.85610359458616e+03	(-1.35897981599646e+01dB,5.01570526045851e+00°)
3.85877736847306e+03	(-1.35897521713681e+01dB,5.01224755318609e+00°)
3.86145299632125e+03	(-1.35897062459952e+01dB,5.00879220521903e+00°)
3.86413047941624e+03	(-1.35896603837595e+01dB,5.00533921499773e+00°)
3.86680981904444e+03	(-1.35896145845751e+01dB,5.00188858096352e+00°)
3.86949101649315e+03	(-1.35895688483559e+01dB,4.99844030155866e+00°)
3.87217407305056e+03	(-1.35895231750159e+01dB,4.99499437522633e+00°)
3.87485899000574e+03	(-1.35894775644695e+01dB,4.99155080041063e+00°)
3.87754576864868e+03	(-1.35894320166308e+01dB,4.98810957555661e+00°)
3.88023441027024e+03	(-1.35893865314144e+01dB,4.98467069911023e+00°)
3.88292491616220e+03	(-1.35893411087348e+01dB,4.98123416951837e+00°)
3.88561728761721e+03	(-1.35892957485067e+01dB,4.97779998522885e+00°)
3.88831152592883e+03	(-1.35892504506448e+01dB,4.97436814469039e+00°)
3.89100763239152e+03	(-1.35892052150642e+01dB,4.97093864635267e+00°)
3.89370560830062e+03	(-1.35891600416797e+01dB,4.96751148866625e+00°)
3.89640545495240e+03	(-1.35891149304066e+01dB,4.96408667008266e+00°)
3.89910717364399e+03	(-1.35890698811600e+01dB,4.96066418905431e+00°)
3.90181076567346e+03	(-1.35890248938553e+01dB,4.95724404403457e+00°)
3.90451623233974e+03	(-1.35889799684080e+01dB,4.95382623347770e+00°)
3.90722357494269e+03	(-1.35889351047337e+01dB,4.95041075583891e+00°)
3.90993279478305e+03	(-1.35888903027481e+01dB,4.94699760957431e+00°)
3.91264389316249e+03	(-1.35888455623669e+01dB,4.94358679314094e+00°)
3.91535687138355e+03	(-1.35888008835062e+01dB,4.94017830499677e+00°)
3.91807173074970e+03	(-1.35887562660819e+01dB,4.93677214360067e+00°)
3.92078847256529e+03	(-1.35887117100102e+01dB,4.93336830741245e+00°)
3.92350709813560e+03	(-1.35886672152074e+01dB,4.92996679489284e+00°)
3.92622760876679e+03	(-1.35886227815898e+01dB,4.92656760450346e+00°)
3.92895000576595e+03	(-1.35885784090739e+01dB,4.92317073470690e+00°)
3.93167429044105e+03	(-1.35885340975764e+01dB,4.91977618396662e+00°)
3.93440046410100e+03	(-1.35884898470139e+01dB,4.91638395074703e+00°)
3.93712852805557e+03	(-1.35884456573033e+01dB,4.91299403351344e+00°)
3.93985848361550e+03	(-1.35884015283615e+01dB,4.90960643073210e+00°)
3.94259033209238e+03	(-1.35883574601055e+01dB,4.90622114087014e+00°)
3.94532407479874e+03	(-1.35883134524525e+01dB,4.90283816239565e+00°)
3.94805971304803e+03	(-1.35882695053198e+01dB,4.89945749377762e+00°)
3.95079724815457e+03	(-1.35882256186248e+01dB,4.89607913348594e+00°)
3.95353668143364e+03	(-1.35881817922849e+01dB,4.89270307999144e+00°)
3.95627801420140e+03	(-1.35881380262178e+01dB,4.88932933176586e+00°)
3.95902124777493e+03	(-1.35880943203411e+01dB,4.88595788728184e+00°)
3.96176638347223e+03	(-1.35880506745728e+01dB,4.88258874501295e+00°)
3.96451342261221e+03	(-1.35880070888307e+01dB,4.87922190343369e+00°)
3.96726236651468e+03	(-1.35879635630329e+01dB,4.87585736101944e+00°)
3.97001321650039e+03	(-1.35879200970975e+01dB,4.87249511624651e+00°)
3.97276597389099e+03	(-1.35878766909428e+01dB,4.86913516759214e+00°)
3.97552064000905e+03	(-1.35878333444872e+01dB,4.86577751353445e+00°)
3.97827721617807e+03	(-1.35877900576492e+01dB,4.86242215255251e+00°)
3.98103570372243e+03	(-1.35877468303474e+01dB,4.85906908312628e+00°)
3.98379610396748e+03	(-1.35877036625004e+01dB,4.85571830373663e+00°)
3.98655841823945e+03	(-1.35876605540271e+01dB,4.85236981286535e+00°)
3.98932264786550e+03	(-1.35876175048465e+01dB,4.84902360899516e+00°)
3.99208879417372e+03	(-1.35875745148775e+01dB,4.84567969060964e+00°)
3.99485685849311e+03	(-1.35875315840392e+01dB,4.84233805619334e+00°)
3.99762684215360e+03	(-1.35874887122511e+01dB,4.83899870423169e+00°)
4.00039874648602e+03	(-1.35874458994323e+01dB,4.83566163321103e+00°)
4.00317257282216e+03	(-1.35874031455024e+01dB,4.83232684161862e+00°)
4.00594832249470e+03	(-1.35873604503809e+01dB,4.82899432794262e+00°)
4.00872599683727e+03	(-1.35873178139876e+01dB,4.82566409067210e+00°)
4.01150559718439e+03	(-1.35872752362422e+01dB,4.82233612829705e+00°)
4.01428712487155e+03	(-1.35872327170647e+01dB,4.81901043930837e+00°)
4.01707058123514e+03	(-1.35871902563749e+01dB,4.81568702219784e+00°)
4.01985596761247e+03	(-1.35871478540932e+01dB,4.81236587545819e+00°)
4.02264328534179e+03	(-1.35871055101396e+01dB,4.80904699758302e+00°)
4.02543253576228e+03	(-1.35870632244345e+01dB,4.80573038706686e+00°)
4.02822372021404e+03	(-1.35870209968984e+01dB,4.80241604240513e+00°)
4.03101684003811e+03	(-1.35869788274518e+01dB,4.79910396209419e+00°)
4.03381189657645e+03	(-1.35869367160153e+01dB,4.79579414463125e+00°)
4.03660889117194e+03	(-1.35868946625097e+01dB,4.79248658851448e+00°)
4.03940782516842e+03	(-1.35868526668559e+01dB,4.78918129224293e+00°)
4.04220869991064e+03	(-1.35868107289749e+01dB,4.78587825431657e+00°)
4.04501151674430e+03	(-1.35867688487877e+01dB,4.78257747323624e+00°)
4.04781627701600e+03	(-1.35867270262155e+01dB,4.77927894750372e+00°)
4.05062298207331e+03	(-1.35866852611796e+01dB,4.77598267562169e+00°)
4.05343163326473e+03	(-1.35866435536014e+01dB,4.77268865609371e+00°)
4.05624223193966e+03	(-1.35866019034025e+01dB,4.76939688742427e+00°)
4.05905477944848e+03	(-1.35865603105043e+01dB,4.76610736811875e+00°)
4.06186927714248e+03	(-1.35865187748287e+01dB,4.76282009668344e+00°)
4.06468572637389e+03	(-1.35864772962975e+01dB,4.75953507162552e+00°)
4.06750412849589e+03	(-1.35864358748325e+01dB,4.75625229145309e+00°)
4.07032448486258e+03	(-1.35863945103558e+01dB,4.75297175467512e+00°)
4.07314679682902e+03	(-1.35863532027896e+01dB,4.74969345980152e+00°)
4.07597106575119e+03	(-1.35863119520561e+01dB,4.74641740534308e+00°)
4.07879729298603e+03	(-1.35862707580776e+01dB,4.74314358981149e+00°)
4.08162547989139e+03	(-1.35862296207766e+01dB,4.73987201171935e+00°)
4.08445562782610e+03	(-1.35861885400757e+01dB,4.73660266958014e+00°)
4.08728773814990e+03	(-1.35861475158974e+01dB,4.73333556190827e+00°)
4.09012181222349e+03	(-1.35861065481646e+01dB,4.73007068721901e+00°)
4.09295785140852e+03	(-1.35860656368002e+01dB,4.72680804402857e+00°)
4.09579585706755e+03	(-1.35860247817270e+01dB,4.72354763085403e+00°)
4.09863583056414e+03	(-1.35859839828682e+01dB,4.72028944621339e+00°)
4.10147777326273e+03	(-1.35859432401470e+01dB,4.71703348862551e+00°)
4.10432168652877e+03	(-1.35859025534866e+01dB,4.71377975661019e+00°)
4.10716757172860e+03	(-1.35858619228105e+01dB,4.71052824868811e+00°)
4.11001543022956e+03	(-1.35858213480421e+01dB,4.70727896338083e+00°)
4.11286526339989e+03	(-1.35857808291049e+01dB,4.70403189921084e+00°)
4.11571707260882e+03	(-1.35857403659228e+01dB,4.70078705470149e+00°)
4.11857085922649e+03	(-1.35856999584195e+01dB,4.69754442837706e+00°)
4.12142662462403e+03	(-1.35856596065189e+01dB,4.69430401876269e+00°)
4.12428437017349e+03	(-1.35856193101450e+01dB,4.69106582438445e+00°)
4.12714409724789e+03	(-1.35855790692219e+01dB,4.68782984376927e+00°)
4.13000580722119e+03	(-1.35855388836738e+01dB,4.68459607544500e+00°)
4.13286950146830e+03	(-1.35854987534251e+01dB,4.68136451794038e+00°)
4.13573518136510e+03	(-1.35854586784001e+01dB,4.67813516978503e+00°)
4.13860284828841e+03	(-1.35854186585234e+01dB,4.67490802950947e+00°)
4.14147250361602e+03	(-1.35853786937195e+01dB,4.67168309564511e+00°)
4.14434414872665e+03	(-1.35853387839132e+01dB,4.66846036672427e+00°)
4.14721778499999e+03	(-1.35852989290294e+01dB,4.66523984128014e+00°)
4.15009341381670e+03	(-1.35852591289928e+01dB,4.66202151784681e+00°)
4.15297103655838e+03	(-1.35852193837287e+01dB,4.65880539495925e+00°)
4.15585065460759e+03	(-1.35851796931620e+01dB,4.65559147115334e+00°)
4.15873226934786e+03	(-1.35851400572180e+01dB,4.65237974496584e+00°)
4.16161588216365e+03	(-1.35851004758220e+01dB,4.64917021493441e+00°)
4.16450149444042e+03	(-1.35850609488995e+01dB,4.64596287959757e+00°)
4.16738910756457e+03	(-1.35850214763760e+01dB,4.64275773749477e+00°)
4.17027872292345e+03	(-1.35849820581770e+01dB,4.63955478716632e+00°)
4.17317034190539e+03	(-1.35849426942284e+01dB,4.63635402715343e+00°)
4.17606396589968e+03	(-1.35849033844560e+01dB,4.63315545599819e+00°)
4.17895959629657e+03	(-1.35848641287857e+01dB,4.62995907224359e+00°)
4.18185723448727e+03	(-1.35848249271434e+01dB,4.62676487443350e+00°)
4.18475688186397e+03	(-1.35847857794554e+01dB,4.62357286111267e+00°)
4.18765853981980e+03	(-1.35847466856479e+01dB,4.62038303082676e+00°)
4.19056220974888e+03	(-1.35847076456472e+01dB,4.61719538212229e+00°)
4.19346789304629e+03	(-1.35846686593797e+01dB,4.61400991354668e+00°)
4.19637559110806e+03	(-1.35846297267719e+01dB,4.61082662364823e+00°)
4.19928530533121e+03	(-1.35845908477505e+01dB,4.60764551097613e+00°)
4.20219703711373e+03	(-1.35845520222422e+01dB,4.60446657408046e+00°)
4.20511078785456e+03	(-1.35845132501738e+01dB,4.60128981151216e+00°)
4.20802655895362e+03	(-1.35844745314723e+01dB,4.59811522182309e+00°)
4.21094435181181e+03	(-1.35844358660646e+01dB,4.59494280356597e+00°)
4.21386416783098e+03	(-1.35843972538778e+01dB,4.59177255529440e+00°)
4.21678600841397e+03	(-1.35843586948393e+01dB,4.58860447556288e+00°)
4.21970987496459e+03	(-1.35843201888763e+01dB,4.58543856292678e+00°)
4.22263576888762e+03	(-1.35842817359162e+01dB,4.58227481594236e+00°)
4.22556369158881e+03	(-1.35842433358865e+01dB,4.57911323316676e+00°)
4.22849364447489e+03	(-1.35842049887148e+01dB,4.57595381315799e+00°)
4.23142562895357e+03	(-1.35841666943289e+01dB,4.57279655447496e+00°)
4.23435964643353e+03	(-1.35841284526565e+01dB,4.56964145567745e+00°)
4.23729569832443e+03	(-1.35840902636256e+01dB,4.56648851532612e+00°)
4.24023378603689e+03	(-1.35840521271641e+01dB,4.56333773198252e+00°)
4.24317391098254e+03	(-1.35840140432002e+01dB,4.56018910420907e+00°)
4.24611607457397e+03	(-1.35839760116620e+01dB,4.55704263056906e+00°)
4.24906027822474e+03	(-1.35839380324778e+01dB,4.55389830962668e+00°)
4.25200652334941e+03	(-1.35839001055760e+01dB,4.55075613994699e+00°)
4.25495481136351e+03	(-1.35838622308851e+01dB,4.54761612009593e+00°)
4.25790514368356e+03	(-1.35838244083337e+01dB,4.54447824864030e+00°)
4.26085752172705e+03	(-1.35837866378504e+01dB,4.54134252414780e+00°)
4.26381194691246e+03	(-1.35837489193641e+01dB,4.53820894518701e+00°)
4.26676842065925e+03	(-1.35837112528035e+01dB,4.53507751032737e+00°)
4.26972694438787e+03	(-1.35836736380977e+01dB,4.53194821813919e+00°)
4.27268751951975e+03	(-1.35836360751757e+01dB,4.52882106719369e+00°)
4.27565014747731e+03	(-1.35835985639667e+01dB,4.52569605606292e+00°)
4.27861482968395e+03	(-1.35835611043999e+01dB,4.52257318331986e+00°)
4.28158156756407e+03	(-1.35835236964047e+01dB,4.51945244753830e+00°)
4.28455036254303e+03	(-1.35834863399105e+01dB,4.51633384729296e+00°)
4.28752121604722e+03	(-1.35834490348469e+01dB,4.51321738115941e+00°)
4.29049412950397e+03	(-1.35834117811434e+01dB,4.51010304771409e+00°)
4.29346910434165e+03	(-1.35833745787299e+01dB,4.50699084553433e+00°)
4.29644614198957e+03	(-1.35833374275361e+01dB,4.50388077319831e+00°)
4.29942524387808e+03	(-1.35833003274920e+01dB,4.50077282928510e+00°)
4.30240641143849e+03	(-1.35832632785275e+01dB,4.49766701237464e+00°)
4.30538964610311e+03	(-1.35832262805728e+01dB,4.49456332104774e+00°)
4.30837494930524e+03	(-1.35831893335581e+01dB,4.49146175388607e+00°)
4.31136232247919e+03	(-1.35831524374137e+01dB,4.48836230947220e+00°)
4.31435176706024e+03	(-1.35831155920700e+01dB,4.48526498638954e+00°)
4.31734328448468e+03	(-1.35830787974574e+01dB,4.48216978322238e+00°)
4.32033687618980e+03	(-1.35830420535066e+01dB,4.47907669855589e+00°)
4.32333254361388e+03	(-1.35830053601481e+01dB,4.47598573097610e+00°)
4.32633028819619e+03	(-1.35829687173128e+01dB,4.47289687906991e+00°)
4.32933011137700e+03	(-1.35829321249316e+01dB,4.46981014142510e+00°)
4.33233201459761e+03	(-1.35828955829354e+01dB,4.46672551663029e+00°)
4.33533599930026e+03	(-1.35828590912551e+01dB,4.46364300327500e+00°)
4.33834206692825e+03	(-1.35828226498221e+01dB,4.46056259994960e+00°)
4.34135021892585e+03	(-1.35827862585675e+01dB,4.45748430524533e+00°)
4.34436045673832e+03	(-1.35827499174226e+01dB,4.45440811775431e+00°)
4.34737278181196e+03	(-1.35827136263188e+01dB,4.45133403606951e+00°)
4.35038719559403e+03	(-1.35826773851877e+01dB,4.44826205878475e+00°)
4.35340369953283e+03	(-1.35826411939609e+01dB,4.44519218449477e+00°)
4.35642229507764e+03	(-1.35826050525700e+01dB,4.44212441179512e+00°)
4.35944298367875e+03	(-1.35825689609469e+01dB,4.43905873928225e+00°)
4.36246576678747e+03	(-1.35825329190235e+01dB,4.43599516555345e+00°)
4.36549064585610e+03	(-1.35824969267316e+01dB,4.43293368920690e+00°)
4.36851762233795e+03	(-1.35824609840034e+01dB,4.42987430884162e+00°)
4.37154669768734e+03	(-1.35824250907711e+01dB,4.42681702305751e+00°)
4.37457787335960e+03	(-1.35823892469668e+01dB,4.42376183045532e+00°)
4.37761115081107e+03	(-1.35823534525229e+01dB,4.42070872963668e+00°)
4.38064653149910e+03	(-1.35823177073719e+01dB,4.41765771920406e+00°)
4.38368401688204e+03	(-1.35822820114462e+01dB,4.41460879776081e+00°)
4.38672360841926e+03	(-1.35822463646786e+01dB,4.41156196391114e+00°)
4.38976530757114e+03	(-1.35822107670016e+01dB,4.40851721626011e+00°)
4.39280911579909e+03	(-1.35821752183481e+01dB,4.40547455341364e+00°)
4.39585503456549e+03	(-1.35821397186510e+01dB,4.40243397397854e+00°)
4.39890306533378e+03	(-1.35821042678433e+01dB,4.39939547656243e+00°)
4.40195320956839e+03	(-1.35820688658580e+01dB,4.39635905977385e+00°)
4.40500546873477e+03	(-1.35820335126283e+01dB,4.39332472222214e+00°)
4.40805984429940e+03	(-1.35819982080874e+01dB,4.39029246251754e+00°)
4.41111633772974e+03	(-1.35819629521686e+01dB,4.38726227927113e+00°)
4.41417495049430e+03	(-1.35819277448055e+01dB,4.38423417109486e+00°)
4.41723568406262e+03	(-1.35818925859315e+01dB,4.38120813660151e+00°)
4.42029853990521e+03	(-1.35818574754803e+01dB,4.37818417440476e+00°)
4.42336351949364e+03	(-1.35818224133855e+01dB,4.37516228311912e+00°)
4.42643062430050e+03	(-1.35817873995809e+01dB,4.37214246135995e+00°)
4.42949985579937e+03	(-1.35817524340004e+01dB,4.36912470774350e+00°)
4.43257121546488e+03	(-1.35817175165780e+01dB,4.36610902088683e+00°)
4.43564470477268e+03	(-1.35816826472477e+01dB,4.36309539940788e+00°)
4.43872032519944e+03	(-1.35816478259437e+01dB,4.36008384192547e+00°)
4.44179807822283e+03	(-1.35816130526002e+01dB,4.35707434705922e+00°)
4.44487796532159e+03	(-1.35815783271515e+01dB,4.35406691342965e+00°)
4.44795998797544e+03	(-1.35815436495322e+01dB,4.35106153965811e+00°)
4.45104414766516e+03	(-1.35815090196765e+01dB,4.34805822436681e+00°)
4.45413044587255e+03	(-1.35814744375192e+01dB,4.34505696617882e+00°)
4.45721888408042e+03	(-1.35814399029950e+01dB,4.34205776371805e+00°)
4.46030946377262e+03	(-1.35814054160386e+01dB,4.33906061560927e+00°)
4.46340218643403e+03	(-1.35813709765848e+01dB,4.33606552047811e+00°)
4.46649705355056e+03	(-1.35813365845686e+01dB,4.33307247695103e+00°)
4.46959406660914e+03	(-1.35813022399251e+01dB,4.33008148365536e+00°)
4.47269322709775e+03	(-1.35812679425893e+01dB,4.32709253921928e+00°)
4.47579453650539e+03	(-1.35812336924965e+01dB,4.32410564227180e+00°)
4.47889799632209e+03	(-1.35811994895819e+01dB,4.32112079144281e+00°)
4.48200360803892e+03	(-1.35811653337810e+01dB,4.31813798536303e+00°)
4.48511137314798e+03	(-1.35811312250292e+01dB,4.31515722266404e+00°)
4.48822129314240e+03	(-1.35810971632621e+01dB,4.31217850197825e+00°)
4.49133336951635e+03	(-1.35810631484154e+01dB,4.30920182193894e+00°)
4.49444760376504e+03	(-1.35810291804246e+01dB,4.30622718118023e+00°)
4.49756399738472e+03	(-1.35809952592258e+01dB,4.30325457833709e+00°)
4.50068255187266e+03	(-1.35809613847548e+01dB,4.30028401204533e+00°)
4.50380326872718e+03	(-1.35809275569475e+01dB,4.29731548094161e+00°)
4.50692614944765e+03	(-1.35808937757401e+01dB,4.29434898366345e+00°)
4.51005119553445e+03	(-1.35808600410687e+01dB,4.29138451884919e+00°)
4.51317840848903e+03	(-1.35808263528696e+01dB,4.28842208513805e+00°)
4.51630778981387e+03	(-1.35807927110792e+01dB,4.28546168117005e+00°)
4.51943934101248e+03	(-1.35807591156338e+01dB,4.28250330558611e+00°)
4.52257306358944e+03	(-1.35807255664699e+01dB,4.27954695702794e+00°)
4.52570895905033e+03	(-1.35806920635243e+01dB,4.27659263413814e+00°)
4.52884702890183e+03	(-1.35806586067334e+01dB,4.27364033556012e+00°)
4.53198727465161e+03	(-1.35806251960342e+01dB,4.27069005993815e+00°)
4.53512969780843e+03	(-1.35805918313635e+01dB,4.26774180591736e+00°)
4.53827429988207e+03	(-1.35805585126582e+01dB,4.26479557214368e+00°)
4.54142108238336e+03	(-1.35805252398553e+01dB,4.26185135726391e+00°)
4.54457004682419e+03	(-1.35804920128920e+01dB,4.25890915992569e+00°)
4.54772119471747e+03	(-1.35804588317054e+01dB,4.25596897877751e+00°)
4.55087452757720e+03	(-1.35804256962329e+01dB,4.25303081246867e+00°)
4.55403004691840e+03	(-1.35803926064118e+01dB,4.25009465964935e+00°)
4.55718775425715e+03	(-1.35803595621795e+01dB,4.24716051897054e+00°)
4.56034765111058e+03	(-1.35803265634736e+01dB,4.24422838908409e+00°)
4.56350973899687e+03	(-1.35802936102317e+01dB,4.24129826864267e+00°)
4.56667401943526e+03	(-1.35802607023916e+01dB,4.23837015629982e+00°)
4.56984049394603e+03	(-1.35802278398909e+01dB,4.23544405070988e+00°)
4.57300916405052e+03	(-1.35801950226677e+01dB,4.23251995052805e+00°)
4.57618003127114e+03	(-1.35801622506597e+01dB,4.22959785441038e+00°)
4.57935309713134e+03	(-1.35801295238052e+01dB,4.22667776101372e+00°)
4.58252836315562e+03	(-1.35800968420422e+01dB,4.22375966899581e+00°)
4.58570583086955e+03	(-1.35800642053089e+01dB,4.22084357701518e+00°)
4.58888550179976e+03	(-1.35800316135436e+01dB,4.21792948373121e+00°)
4.59206737747393e+03	(-1.35799990666847e+01dB,4.21501738780413e+00°)
4.59525145942079e+03	(-1.35799665646707e+01dB,4.21210728789499e+00°)
4.59843774917016e+03	(-1.35799341074401e+01dB,4.20919918266569e+00°)
4.60162624825289e+03	(-1.35799016949315e+01dB,4.20629307077895e+00°)
4.60481695820092e+03	(-1.35798693270837e+01dB,4.20338895089833e+00°)
4.60800988054721e+03	(-1.35798370038354e+01dB,4.20048682168823e+00°)
4.61120501682583e+03	(-1.35798047251255e+01dB,4.19758668181388e+00°)
4.61440236857189e+03	(-1.35797724908930e+01dB,4.19468852994133e+00°)
4.61760193732156e+03	(-1.35797403010770e+01dB,4.19179236473748e+00°)
4.62080372461209e+03	(-1.35797081556164e+01dB,4.18889818487007e+00°)
4.62400773198178e+03	(-1.35796760544506e+01dB,4.18600598900764e+00°)
4.62721396097001e+03	(-1.35796439975189e+01dB,4.18311577581960e+00°)
4.63042241311723e+03	(-1.35796119847606e+01dB,4.18022754397616e+00°)
4.63363308996493e+03	(-1.35795800161152e+01dB,4.17734129214838e+00°)
4.63684599305571e+03	(-1.35795480915222e+01dB,4.17445701900815e+00°)
4.64006112393322e+03	(-1.35795162109212e+01dB,4.17157472322817e+00°)
4.64327848414216e+03	(-1.35794843742519e+01dB,4.16869440348200e+00°)
4.64649807522834e+03	(-1.35794525814542e+01dB,4.16581605844401e+00°)
4.64971989873860e+03	(-1.35794208324678e+01dB,4.16293968678941e+00°)
4.65294395622090e+03	(-1.35793891272328e+01dB,4.16006528719421e+00°)
4.65617024922424e+03	(-1.35793574656891e+01dB,4.15719285833529e+00°)
4.65939877929869e+03	(-1.35793258477769e+01dB,4.15432239889033e+00°)
4.66262954799542e+03	(-1.35792942734363e+01dB,4.15145390753785e+00°)
4.66586255686666e+03	(-1.35792627426077e+01dB,4.14858738295719e+00°)
4.66909780746572e+03	(-1.35792312552313e+01dB,4.14572282382852e+00°)
4.67233530134697e+03	(-1.35791998112477e+01dB,4.14286022883284e+00°)
4.67557504006590e+03	(-1.35791684105973e+01dB,4.13999959665197e+00°)
4.67881702517904e+03	(-1.35791370532207e+01dB,4.13714092596856e+00°)
4.68206125824401e+03	(-1.35791057390586e+01dB,4.13428421546607e+00°)
4.68530774081951e+03	(-1.35790744680517e+01dB,4.13142946382881e+00°)
4.68855647446533e+03	(-1.35790432401409e+01dB,4.12857666974190e+00°)
4.69180746074232e+03	(-1.35790120552672e+01dB,4.12572583189128e+00°)
4.69506070121244e+03	(-1.35789809133714e+01dB,4.12287694896372e+00°)
4.69831619743872e+03	(-1.35789498143947e+01dB,4.12003001964681e+00°)
4.70157395098526e+03	(-1.35789187582783e+01dB,4.11718504262898e+00°)
4.70483396341727e+03	(-1.35788877449633e+01dB,4.11434201659945e+00°)
4.70809623630103e+03	(-1.35788567743911e+01dB,4.11150094024829e+00°)
4.71136077120390e+03	(-1.35788258465031e+01dB,4.10866181226638e+00°)
4.71462756969435e+03	(-1.35787949612408e+01dB,4.10582463134541e+00°)
4.71789663334192e+03	(-1.35787641185456e+01dB,4.10298939617792e+00°)
4.72116796371723e+03	(-1.35787333183593e+01dB,4.10015610545724e+00°)
4.72444156239201e+03	(-1.35787025606236e+01dB,4.09732475787755e+00°)
4.72771743093906e+03	(-1.35786718452802e+01dB,4.09449535213381e+00°)
4.73099557093230e+03	(-1.35786411722711e+01dB,4.09166788692184e+00°)
4.73427598394671e+03	(-1.35786105415381e+01dB,4.08884236093826e+00°)
4.73755867155838e+03	(-1.35785799530233e+01dB,4.08601877288051e+00°)
4.74084363534448e+03	(-1.35785494066688e+01dB,4.08319712144683e+00°)
4.74413087688328e+03	(-1.35785189024168e+01dB,4.08037740533632e+00°)
4.74742039775415e+03	(-1.35784884402096e+01dB,4.07755962324886e+00°)
4.75071219953756e+03	(-1.35784580199895e+01dB,4.07474377388516e+00°)
4.75400628381505e+03	(-1.35784276416989e+01dB,4.07192985594674e+00°)
